debugBW41KU:debug6ZFL1P,4,1604603447144,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugBW41KU:debug6ZFL1P,5,1604603448497,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugBW41KU:debug6ZFL1P,6,1604603459220,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugBW41KU:debug6ZFL1P,7,1604603507703,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugLBOOBZ:debugB28DR2,0,1604603960419,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugLBOOBZ:debugB28DR2,1,1604603961873,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1451, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugLBOOBZ:debugB28DR2,2,1604603961881,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugLBOOBZ:debugB28DR2,3,1604603966947,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugLBOOBZ:debugB28DR2,4,1604603966957,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugLBOOBZ:debugB28DR2,5,1604603968489,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugLBOOBZ:debugB28DR2,6,1604603979225,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugLBOOBZ:debugB28DR2,7,1604603980126,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugZ4DQDG:debug57CWZX,0,1604604203293,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugZ4DQDG:debug57CWZX,1,1604604204599,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1304, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugZ4DQDG:debug57CWZX,2,1604604204608,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugZ4DQDG:debug57CWZX,3,1604604210031,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugZ4DQDG:debug57CWZX,4,1604604210041,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
